_exercise,emg_chest_1,emg_chest_2,emg_chest_3,emg_chest_4,emg_forearm_1,emg_forearm_2,emg_forearm_3,emg_forearm_4,emg_upper_arm_1,emg_upper_arm_2,emg_upper_arm_3,emg_upper_arm_4,pitch_forearm_1,pitch_forearm_2,pitch_forearm_3,pitch_forearm_4,pitch_upper_arm_1,pitch_upper_arm_2,pitch_upper_arm_3,pitch_upper_arm_4,roll_forearm_1,roll_forearm_2,roll_forearm_3,roll_forearm_4,roll_upper_arm_1,roll_upper_arm_2,roll_upper_arm_3,roll_upper_arm_4
pushup,659.11106540519324,917.20814479650619,1029.3578774166917,1015.9251336898379,185.22747840396696,225.84121760592404,204.37104072398861,246.46359522828644,610.20979020995117,968.48868778279814,527.88893459464941,302.63142739611806,-25.418827642945491,-6.2985849444611839,-10.350436034560092,-29.729506375976559,0.0,0.0,0.0,0.0,-62.622937062937048,-80.528839983551606,-78.157145207727751,-66.700468942821729,0.0,0.0,0.0,0.0
pushup,861.60098724811394,990.96009872484422,1021.3500617029994,1021.324146441792,277.38667215139969,274.42492801313495,164.78445084325082,190.84286301935549,665.62361168256973,919.22377622373563,413.26779103234429,358.72151378040269,-13.48445495680606,-9.3209749074447341,-11.814792266558364,-18.304454956810545,0.0,0.0,0.0,0.0,-76.573994241054322,-78.855002056767361,-78.028811188810224,-71.175059646233422,0.0,0.0,0.0,0.0
pushup,1023.5298231180569,1015.6256684491972,1008.95392842448,901.9753187988415,84.746194981497055,174.3266145619387,191.4385026737686,78.461538461516355,177.13122171947779,281.76470588237163,274.47264500203363,161.96133278481904,-18.945870012338041,-10.171678321679837,-25.834656519954216,-21.002603866717486,0.0,0.0,0.0,0.0,-64.791061291653804,-76.225491567254338,-61.592410530643257,-62.258572603869666,0.0,0.0,0.0,0.0
pushup,807.47593582890102,948.02714932133779,1038.6125051419099,1023.688194158781,382.70752776633009,289.96709173175594,148.0345536815604,74.953517071161144,305.16742081446932,174.62854792264488,224.12381735912453,206.18058412176848,-28.04955162484487,-12.874479638006228,-15.257453722749723,-16.241970382559213,0.0,0.0,0.0,0.0,-60.441382147264306,-68.750974907445922,-60.4355656108566,-59.467132867136925,0.0,0.0,0.0,0.0
pushup,820.61620732215931,987.97408473883331,1026.5993418346316,1025.476347182228,326.95187165777168,366.6997120526554,311.75689016862208,253.5199506375854,575.25627313866426,856.49321266975926,725.5923488274633,186.50555327017332,-4.5584368572570559,-0.37280954339889383,-5.2953064582488816,-7.949950637600856,0.0,0.0,0.0,0.0,-83.823899629784464,-81.743656931301061,-76.268305224187472,-78.111879884818109,0.0,0.0,0.0,0.0
pushup,1027.1170300282638,1046.0967503082557,810.21900452487102,-0.1509666804894092,960.3737145202864,209.04623611656302,299.61489099120161,73.174002468129387,407.20855614927586,854.48185931695173,881.79753187961478,80.828877005312449,-7.5556417112066088,-4.9166466474696664,-14.252059234857757,-1.4705676676278467,0.0,0.0,0.0,0.0,-76.614113533535487,-76.610610037020962,-69.114420403122082,-68.488078979838718,0.0,0.0,0.0,0.0
pushup,455.68432743738265,1066.0106951872522,981.66227889757158,1022.9999999999985,156.89921842860213,325.27972027973817,261.15055532706742,625.00534759370214,287.89016865486417,87.137392019708145,112.69354175239766,218.25421637187657,-22.928007404356713,-12.129786096253873,-9.0811476758575136,-36.270489510496162,0.0,0.0,0.0,0.0,-64.014180172768349,-63.795824763472964,-69.00700946112535,-51.519609214310222,0.0,0.0,0.0,0.0
pushup,814.73673385440736,1046.2315919375187,1001.4269847799245,1022.9999999999985,917.28794734683299,825.20773344293161,487.49773755648778,457.30810366102475,885.73961332791714,979.62320032908178,848.44837515417453,657.27930892635572,3.0735993418326113,-19.355816536414192,-37.09943644590934,-34.843122171944088,0.0,0.0,0.0,0.0,-66.410411353350028,-62.634459070339254,-52.320995475111488,-52.33727684080678,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999997,855.89263677502174,1066.9983545866153,913.79925956382749,359.13870835047192,286.85849444685044,928.76306046910418,940.4759358287705,651.48482106128472,-14.843364870421423,-4.4016495269442562,-10.292311805842832,-13.052881118878126,0.0,0.0,0.0,0.0,-73.841094199919198,-67.656388317561593,-67.348934594818076,-66.521231591923524,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999992,1022.9999999999995,1022.9999999999985,831.22274784000354,731.36137391987097,731.79391197009215,135.71493212663651,1026.8303167417757,1042.9744138214164,816.47206910748832,37.332373508747416,-18.255614973268329,-6.4754125874104531,-11.998044426162373,-6.3118593171510318,0.0,0.0,0.0,0.0,-70.055559440558696,-75.715921431511319,-63.600744549566187,-73.643648704239908,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999992,1022.9999999999995,1022.9999999999985,274.8741258736373,1039.4491155899987,882.42064993820441,388.43027560667031,1022.6028383382055,1007.426984779977,972.73879062120125,892.59399424107005,-8.8647840394973052,-7.5626219662747936,-3.469883998361464,-14.122455779516683,0.0,0.0,0.0,0.0,-72.920164541332312,-65.504886466469117,-76.690554504311535,-69.326910736319817,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999992,1022.9999999999995,1022.9999999999985,529.41916906581889,110.71777046463842,486.5655285889647,547.64294529000699,1023.176264911199,1006.0327437266766,928.1230769229669,262.13533525286755,-8.4982928835899756,-10.340688194160441,-6.6710061703005472,-8.4743685726029732,0.0,0.0,0.0,0.0,-71.658027560669268,-69.723833401891071,-72.184363636362448,-72.110806252571706,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999992,1022.9999999999995,1022.9999999999985,1026.5863842036188,1042.9531057175857,831.96709173170393,91.163718634210483,909.70505964620611,677.62813656924141,989.76511723580848,680.73508844089338,-9.6800226244365817,-14.23424640065662,-11.036728095437333,-7.6879638009035789,0.0,0.0,0.0,0.0,-70.589201974494415,-70.038460304402605,-68.567825586175303,-71.374833401893795,0.0,0.0,0.0,0.0
pushup,392.02180172783545,908.30193336091008,1043.0152200740317,1028.1254627725202,489.47675853561924,472.95228301106226,364.76758535581064,422.22542163729742,323.94405594410813,895.71740024699295,995.22171945688967,499.57795146013166,-29.859600987246633,-20.916400658163749,-31.49336487042337,-10.185183052232698,0.0,0.0,0.0,0.0,-55.580452488687804,-64.161213492392946,-59.711530234466139,-52.150209790213836,0.0,0.0,0.0,0.0
pushup,373.80049362423836,1061.3632250103929,979.64088852323914,1023.4722336487029,538.73591114767657,438.63225010281246,363.52283011101497,214.74619498150895,761.61085972843455,453.07774578348256,136.06088029613534,155.65610859733923,-19.851164129987012,-30.869090909094073,-21.839033319614256,-8.4740230357863133,0.0,0.0,0.0,0.0,-63.198066639243116,-56.999374742903008,-65.354319210206668,-76.050904977378167,0.0,0.0,0.0,0.0
