_exercise,emg_chest_1,emg_chest_2,emg_chest_3,emg_chest_4,emg_chest_5,emg_forearm_1,emg_forearm_2,emg_forearm_3,emg_forearm_4,emg_forearm_5,emg_upper_arm_1,emg_upper_arm_2,emg_upper_arm_3,emg_upper_arm_4,emg_upper_arm_5,pitch_forearm_1,pitch_forearm_2,pitch_forearm_3,pitch_forearm_4,pitch_forearm_5,pitch_upper_arm_1,pitch_upper_arm_2,pitch_upper_arm_3,pitch_upper_arm_4,pitch_upper_arm_5,roll_forearm_1,roll_forearm_2,roll_forearm_3,roll_forearm_4,roll_forearm_5,roll_upper_arm_1,roll_upper_arm_2,roll_upper_arm_3,roll_upper_arm_4,roll_upper_arm_5
bicep curl,1007.14825174824,1035.7362402300105,1091.7894693538567,816.43463595199978,304.93870835019533,110.20855614973469,112.59132044425893,112.03825586178409,102.89099136158035,88.740024681194171,393.39341834637099,344.8557383791719,331.85117235692667,226.78922254199841,92.604278074843819,-29.424605512133091,-28.19287412587521,-24.141726861374572,-22.466480460716053,-24.178696009873264,0.0,0.0,0.0,0.0,0.0,-60.520029617442283,-61.833134101191519,-65.71591772932868,-67.351932538049653,-65.7092102015622,0.0,0.0,0.0,0.0,0.0
bicep curl,74.528177704646055,71.574660633483717,73.03743315508116,75.282188399836613,76.830111065406157,173.46400658173664,346.24310983147018,518.7297408474833,606.19703825589897,615.74125874127083,919.80090497742879,980.68613739206887,1045.9033319621631,1025.5627313862585,1016.0403126285397,-25.417840394902779,-32.065886466479192,-38.62460715755217,-41.387548334022405,-47.970436034558482,0.0,0.0,0.0,0.0,0.0,-62.253171534341632,-50.177823940756518,-38.740695187158131,-29.573315508014442,-21.384668860544156,0.0,0.0,0.0,0.0,0.0
bicep curl,74.143973673384707,75.182229535172041,78.769230769232493,80.491567256272504,77.009049773752992,279.76799670922094,342.12217194573378,387.95310571782733,354.75483340189248,366.09913615798934,709.16248457436791,894.93582887709442,980.1332784862459,945.0037021801362,847.69436445901863,-28.783932538053541,-32.216515837106364,-35.342686137395049,-39.830592348831892,-46.092394076515355,0.0,0.0,0.0,0.0,0.0,-58.6540600575836,-50.81679144384406,-41.447330316734316,-30.255113122163152,-19.669206088022484,0.0,0.0,0.0,0.0,0.0
bicep curl,268.78486219687642,715.73385438119362,1069.4315096669168,1055.3451254626698,747.32908268185042,397.55532702590182,346.65898807069658,243.72357054704588,191.08556149731302,212.61044837516329,474.08103661036404,360.00987248045061,440.53846153851191,546.39572192515425,513.44878650757698,-36.744644179349898,-34.682542163718551,-36.564664747021467,-43.995199506382711,-56.396322501035328,0.0,0.0,0.0,0.0,0.0,35.134236939528805,32.301707116410185,29.152237762232144,15.850086384193798,0.78426162072435845,0.0,0.0,0.0,0.0,0.0
bicep curl,441.52653229127174,375.21431509656003,152.16577540095099,7.4002468119985734,100.88111888111436,319.71452077339399,403.08350473060904,443.30769230769988,416.38132455777367,392.50596462360522,711.86343068701478,817.33936651591569,932.86589880711392,908.62443438910032,815.4039489921372,-32.662369395313782,-37.033755656113229,-44.438037844513929,-53.160024681205947,-58.387474290416833,0.0,0.0,0.0,0.0,0.0,-44.022344714103454,-36.02824352117748,-25.887778691887771,-13.679218428621965,-2.5392760180916394,0.0,0.0,0.0,0.0,0.0
bicep curl,78.393665158356711,65.543397778704943,110.30933772114233,186.06746194985541,225.2385849444687,841.51048951064104,1004.1279308927135,1063.0592348827668,1042.9403537637982,807.02550390765532,415.04154668854085,318.4862196626874,385.78239407659572,586.23364870439525,834.40518305240369,-20.361332784859215,-17.725614973262001,-20.062143150968154,-22.823323735088675,-21.245141916906867,0.0,0.0,0.0,0.0,0.0,-67.143068696015092,-71.795614973263071,-70.327980255037446,-66.573722747840151,-68.853356643356307,0.0,0.0,0.0,0.0,0.0
bicep curl,771.70835047333264,1081.0617030029894,1092.5623200328846,967.01151789386938,1040.8757712875365,179.91855203618709,168.2344714109505,197.94364459073364,277.28589058004201,277.18634306869376,578.49074454962636,694.93459481699642,683.37227478403304,646.04072398189339,690.18222953521467,-51.343216783218573,-54.402887700533768,-49.112727272722253,-40.614524886873021,-35.259757301519699,0.0,0.0,0.0,0.0,0.0,8.8782887700472575,-0.41928013164018774,-10.778951048959181,-23.30432743727869,-37.42213492390858,0.0,0.0,0.0,0.0,0.0
bicep curl,748.70876182665359,1034.8576717401479,1083.1032496914827,993.07939119703371,1023.6853146853135,308.80954339781431,345.02920608805709,391.9802550391085,432.43192102016098,398.06458247629996,774.31509666814543,931.17935006180278,1078.1073632250464,1030.8580830933431,957.50349650346516,-45.747926779108063,-53.340382558621712,-56.670477169889381,-53.943891402711692,-47.679930069926421,0.0,0.0,0.0,0.0,0.0,-23.550913204433517,-13.684426162066512,-7.1581365693075485,1.4628712464071927,10.451925133696266,0.0,0.0,0.0,0.0,0.0
bicep curl,909.15713698073239,1021.5598519128342,1048.5697243932491,1002.5442204853988,1029.8992184286285,84.462772521580064,67.503907856844904,74.687371452081322,77.209790209788352,76.143562320036352,130.9354175236617,143.90497737556726,145.65693130398139,92.784039489915116,118.8757712875873,-23.67838338132443,-23.809247223364913,-24.279461127108242,-23.631641299876417,-23.834500205676772,0.0,0.0,0.0,0.0,0.0,-66.30234471410941,-66.11229946524044,-65.646577540106748,-66.245499794323322,-65.88109419991747,0.0,0.0,0.0,0.0,0.0
bicep curl,1031.0536816125455,979.01842863035176,1097.0121760591132,1047.7973673385627,780.25635540946155,559.69025092550487,530.98938708346782,507.32863019332194,453.92291238169872,369.2767585355254,179.97634718247318,126.0612505142449,120.54948580847994,104.23743315523743,176.7744138216145,-28.028002879471856,-26.585416700945608,-26.150448786506665,-26.871062937062039,-27.164385849443779,0.0,0.0,0.0,0.0,0.0,-61.94307692307855,-63.400313862608485,-63.837343068697038,-63.070725627314992,-62.726796380091749,0.0,0.0,0.0,0.0,0.0
chest flye,415.47881530248026,691.16988893476343,877.66227889768163,987.24845742495825,956.67873303166118,159.41752365286055,213.85232414646629,228.70259152612692,237.22501028384326,249.18017276841874,572.19498148927823,873.24434389157113,1079.9473467709404,1056.2464006580799,816.45166598095034,-19.021752365279156,-13.965956396541682,-8.4270876182635099,-12.387897984372499,-21.870456602224809,0.0,0.0,0.0,0.0,0.0,19.649090909089008,13.302258329904268,16.453504730569357,31.251501439747265,43.680542986433558,0.0,0.0,0.0,0.0,0.0
chest flye,1002.3928013164889,1052.4528177704697,1059.9235705471601,849.56297819839574,498.81900452468591,57.408802961749409,45.703866721519965,59.479802550397515,89.042040312635208,124.28424516662476,47.521061291673462,27.179925956434218,9.8394076512500845,123.8818593172668,343.42945290017599,-21.2683755656121,-23.706226655694412,-25.379048951047498,-24.146932949403581,-21.502163718633128,0.0,0.0,0.0,0.0,0.0,-52.374498148913545,-61.182116412984684,-61.726622788964669,-38.121139448779168,-2.4263225010086957,0.0,0.0,0.0,0.0,0.0
chest flye,952.23611682440458,984.29411764706958,989.43397778690519,957.22171945698608,917.34348004932679,368.17359111478845,340.56108597281241,274.32085561494182,259.52653229125161,298.04895104895371,493.04936240227528,410.48745372271742,392.52982311802884,369.45824763470534,338.16042780745101,-9.0913368983968805,-9.3451830522435824,-12.529847799260898,-14.69227889757348,-13.492344714109636,0.0,0.0,0.0,0.0,0.0,79.501637186341711,79.814689428217505,77.181842863017707,74.148190045247745,74.76532291238135,0.0,0.0,0.0,0.0,0.0
chest flye,750.35499794334442,950.94693541759602,971.98889345945463,887.48169477576471,782.87700534757937,214.44672974084421,210.56931303991399,250.49814890993559,263.003290826838,314.88934594820023,664.88728918136928,630.77498971608441,485.54051830516784,438.56437679966535,491.55285890578591,-18.788276429453134,-13.260238584940623,-10.101238173588595,-7.019058000821266,-4.2438379267764077,0.0,0.0,0.0,0.0,0.0,23.984792266560053,34.100600575903961,51.392060880307362,62.766199095029677,71.635043192106295,0.0,0.0,0.0,0.0,0.0
chest flye,841.0518305224341,906.35335252986215,956.62237762239613,943.56807897979195,834.38831756466436,202.06663924313236,221.46812011520689,262.33689839573987,282.1616618675373,249.04236939530114,230.30769230765944,165.34800493622777,185.71122994655875,274.78856437682725,274.17523652818443,-6.6342616207329037,-4.5726820238582846,-6.8793212669695176,-8.6411188811203559,-9.0577498971603614,0.0,0.0,0.0,0.0,0.0,81.837972027971631,84.339498148910309,82.642188399834225,80.842965857670009,79.721151789387221,0.0,0.0,0.0,0.0,0.0
chest flye,1009.9271904566145,976.55121349240403,1080.7535993418394,1036.6631016041999,859.2410530643939,502.28794734677689,486.86754422052587,622.34265734279404,876.19292472248389,1043.0353763883331,266.77951460308526,344.41999177296498,344.69148498560128,340.85767174001728,323.59234882763678,6.1267256273122115,4.0535664335652601,2.2926326614535486,-1.8469847799270809,-1.3357219251341865,0.0,0.0,0.0,0.0,0.0,66.135750719865953,64.943105717809772,60.601238173591398,66.143545865901075,68.868963389551297,0.0,0.0,0.0,0.0,0.0
chest flye,540.63883175653825,624.3097490745065,747.31838749488668,658.38255861779191,557.92965857667036,206.81694775816391,271.8741258741664,334.0164541341253,341.68120115178704,320.45701357464367,585.7716988894573,804.50966680394197,1032.7239819005113,966.40970793898816,665.61003702163293,-10.816783216782202,-10.862180172768957,-11.118288770053269,-12.238564376800202,-12.178975730151933,0.0,0.0,0.0,0.0,0.0,29.79830522418554,25.455931715341276,23.356166186755111,24.905446318392567,38.428934594829087,0.0,0.0,0.0,0.0,0.0
chest flye,769.72974084737177,650.6157959686127,387.20074043591887,309.55039078570388,408.7404360346456,265.53599341837804,279.80666392431101,255.07116412997198,251.21308103661286,245.36651583709806,818.72850678748796,979.14150555333072,985.37679967088332,880.00041135328524,768.58329905381424,-7.5533813245560903,-9.569930069931365,-10.445396955986233,-12.881768819415807,-11.546355409295613,0.0,0.0,0.0,0.0,0.0,21.151213492391619,22.282464006584735,29.8013451254674,35.626861373924442,42.053229123822106,0.0,0.0,0.0,0.0,0.0
chest flye,794.47470176887271,982.45701357473433,1069.9469354175203,940.24105306447461,750.3562320032305,51.539695598526919,60.698889345973804,115.11723570553153,231.93089263685636,347.03619909507842,187.85643767997485,213.92842451665837,200.51090086382882,173.6482928835776,169.29576306047733,-0.63319210201673115,-0.38250925545018449,1.1941423282599093,-0.21140271493361218,-3.5218428630219378,0.0,0.0,0.0,0.0,0.0,90.298946935418485,89.9802097902095,89.265199506375382,88.418798848209022,85.431727684078325,0.0,0.0,0.0,0.0,0.0
chest flye,526.45043192102924,532.05018510899106,468.27108185926778,395.05841217604132,419.60674619501555,446.26285479234684,474.28959276013927,325.1061291648644,199.87289181403952,237.89222542162918,842.57507198704764,1058.0863842041128,1103.9995886466281,953.35417523648414,934.58576717396477,-14.512768408058742,-9.3750020567640018,-5.535351707115856,-9.2576306046902488,-8.1837186343065262,0.0,0.0,0.0,0.0,0.0,16.514245166599093,18.23983957219458,25.989905388731316,19.642616207321794,25.809856026332771,0.0,0.0,0.0,0.0,0.0
chest flye,789.93459481710431,968.6499382970909,1045.9358288770163,995.30234471411177,1019.7577128753668,269.44385026743464,424.09790209800673,593.52241875781453,685.22747840398301,676.03249691483506,231.0238584945613,427.78815302357214,587.52858905806897,629.9888934594627,503.94076511716929,-13.849111476755059,-8.1624146441766623,-6.9805224187587287,-10.540279720283168,-16.80512957630944,0.0,0.0,0.0,0.0,0.0,1.0190045248869808,1.6312669683262411,2.834282188401537,6.4075113122200538,9.5931591937504166,0.0,0.0,0.0,0.0,0.0
chest flye,1018.3669271904548,1023.4664747017698,1045.8860551213388,987.59399424100764,912.70341423279103,137.6585767173915,129.75154257507373,146.73344302756678,161.92431098314893,170.33113944879224,707.34965034977802,848.90662278904801,891.97408473885059,979.43356643359709,995.95146030441572,-28.949469354177445,-28.382805429863481,-24.170670505965727,-32.204051830525017,-29.473418346359612,0.0,0.0,0.0,0.0,0.0,14.355693130408874,18.593142739614745,15.255100781576095,26.759288358701582,23.03648704236727,0.0,0.0,0.0,0.0,0.0
chest flye,784.15343480073568,1071.3751542576092,1089.8844097079173,974.43767996709028,1033.0320855614964,267.7651172357327,316.84121760595968,370.43809132047613,398.09378856437741,374.54668860550055,365.97860962559224,242.06787330310459,192.56807897980596,133.16659810777588,198.00946112716048,-10.871999177296196,-13.160135746610292,-19.987305635541894,-18.819765528589013,-17.742443438913018,0.0,0.0,0.0,0.0,0.0,77.866314273958125,75.724672974080804,68.987984368571347,69.592533936651179,70.234138214727565,0.0,0.0,0.0,0.0,0.0
chest flye,542.05018510923742,879.78362813676415,1080.3504730564141,1050.824352118455,988.78897573015058,439.23693953103401,386.56807897979809,308.45783628132045,257.58206499381123,261.63883175649318,172.49033319622598,191.76470588236256,199.09419991773748,216.35252982311934,199.41711229945093,-6.2692636775018959,-5.8038214726445982,-4.746301933359967,-3.2517647058792298,3.3815590292099706,0.0,0.0,0.0,0.0,0.0,76.968593171535474,80.915281777048534,87.192237762240836,88.765166598105949,82.169670917311109,0.0,0.0,0.0,0.0,0.0
chest flye,783.554504319476,1070.807897984474,1096.8930481283228,986.10818593169256,989.52283011099018,547.2459893049471,711.33895516252983,666.66762649110694,581.51295763056464,519.87412587411598,382.9646236118117,550.28424516666632,580.41916906622794,544.93747429041389,558.50596462360647,-22.113463595226055,-19.723817359109869,-18.473648704237199,-21.270962566845672,-20.271048951047383,0.0,0.0,0.0,0.0,0.0,7.1529823118073361,8.3731962155500259,10.604380913204761,9.0771164129987287,9.0148004936249464,0.0,0.0,0.0,0.0,0.0
chest flye,891.10119292475486,914.93048128349722,1061.0320855615214,1030.5758946935346,1007.5314685314696,573.64171122991797,509.17935006166749,483.85602632660454,493.58329905392537,585.39201974498962,488.71081859317098,454.2188399835394,480.04936240232263,518.34183463596582,521.6593994240643,-15.432418757710247,-6.8227889757266347,-4.4250966680400641,-12.948004936244381,-17.422949403538162,0.0,0.0,0.0,0.0,0.0,41.954450843267807,33.511949814884261,24.244619498141851,15.032669683254417,14.362825997531651,0.0,0.0,0.0,0.0,0.0
chest flye,849.11723570567062,1043.4816947758961,1092.133278486207,996.66433566431044,984.82394076503749,416.18222953518728,492.19909502266307,521.43932538053662,572.1184697655367,563.12464006582354,349.29740847388854,375.14438502673084,353.71781160014251,302.15590292056947,241.79144385022332,-20.139831345124303,-17.341793500615424,-15.552011517892844,-14.199070341423633,-16.498395721927778,0.0,0.0,0.0,0.0,0.0,42.153994241047982,34.420024681195244,26.523488276424374,21.05320444261304,18.052496914847762,0.0,0.0,0.0,0.0,0.0
chest flye,1045.8868778279275,960.93665158349893,1112.5927601807134,940.90045248834929,419.67873303141658,446.81777046479823,342.05470999580228,305.24228712454266,298.53887289170569,296.72727272728878,97.433772109973688,37.896955984899478,154.02961744099457,151.67791032449054,35.549979432336102,-23.941222130813401,-25.602684903328829,-25.099094199917879,-22.929002056769903,-19.039263677495917,0.0,0.0,0.0,0.0,0.0,3.8201406828483488,6.5147013574694803,4.875946524067075,1.9600074043629228,0.95618264088839022,0.0,0.0,0.0,0.0,0.0
chest flye,586.68778280562458,912.39366515854169,1079.1583710407708,1039.5598519127807,1000.4969148498548,413.27025915265182,492.88523241468005,510.28177704653024,614.92102015636885,674.29494035375785,545.98971616609845,425.21966269018003,354.96215549154982,390.3471822295615,434.96051007818085,-6.571353352530549,-8.3963142739631191,-11.02663101604333,-12.058646647473152,-16.364878650764073,0.0,0.0,0.0,0.0,0.0,81.092443438913833,81.54007815713544,78.731053064581232,76.702825997528052,70.787235705466657,0.0,0.0,0.0,0.0,0.0
chest flye,776.8251748254271,1082.1155902921637,1087.7046482928613,973.93377211024142,1033.1818181818171,525.35088440964864,521.2945290004277,618.91402714938715,691.30974907447126,675.28424516659072,188.13286713289909,281.41670094619229,435.06375976972657,509.84409707943479,547.47799259566193,-18.315331139448134,-18.426663924310652,-17.393969559851243,-15.211131221718926,-18.505133689840477,0.0,0.0,0.0,0.0,0.0,9.9228465651964743,5.9746194981480096,6.1215508021382377,5.1161703002875267,4.5947264500217946,0.0,0.0,0.0,0.0,0.0
bench press,497.88399835468977,696.16906622800764,855.8227067050916,779.38996297807557,499.10242698460843,75.658165364036549,61.341423282591279,54.431921020150838,46.912381735905427,39.132867132861008,174.46976552853036,112.32867132865232,122.84368572603542,121.06334841627589,87.953928424503545,-3.9888852324134185,-2.7010612916499088,-5.7125421637189469,-3.0613986013971326,-2.3218017276838174,0.0,0.0,0.0,0.0,0.0,85.808531468532479,86.65008227066987,84.329740847387569,85.895310571782062,87.340090497737393,0.0,0.0,0.0,0.0,0.0
bench press,304.92019744986283,770.19662690274811,984.00617030028195,758.35252982292445,398.93582887688007,173.01439736737331,223.99136157961567,231.41875771285083,169.20032908264261,100.02097902095186,399.71205265332566,621.39819004538253,775.4557795146352,707.94487865068118,563.82064993820825,-9.3644220485383673,-8.151094199914855,-1.0990785684886153,-1.6032332373526139,-6.7926079802591746,0.0,0.0,0.0,0.0,0.0,80.233146853146991,78.811386260799637,85.286556972440863,85.551855203618942,81.32972850678388,0.0,0.0,0.0,0.0,0.0
bench press,778.19703825601061,950.23282599764514,1078.4730563554253,1016.0863842040245,1015.1620732208954,64.333196215547858,77.538461538463821,81.515837104068751,66.703414232816385,48.019744960914991,477.17976141509769,534.73303167420374,476.57466063342741,356.51090086377212,280.90497737554011,-10.609115590290624,-9.6079267791013017,-3.2961620732190462,-2.7658741258747646,-8.8179185520386785,0.0,0.0,0.0,0.0,0.0,78.921871657755247,79.98421225833161,85.957877416702416,86.035503907855798,79.559489921840324,0.0,0.0,0.0,0.0,0.0
bench press,507.27354997956593,758.75894693561133,1065.0719868367657,989.48004936225334,619.5290004111564,91.454545454537183,67.689016865475153,55.5841217605916,68.002468120125059,82.152200740438502,230.3829699712451,292.84204031264449,276.81612505138844,202.95721925129413,149.75771287534934,-9.3894405594399242,-3.6406869600948579,-0.34607980254875714,2.7120773344301585,-2.1742657342678817,0.0,0.0,0.0,0.0,0.0,82.408568490334162,85.015462772523136,85.668535582064052,84.138700123404121,79.699633895514992,0.0,0.0,0.0,0.0,0.0
bench press,360.53846153873349,793.84574249306559,1081.925545043292,1081.0300287947132,970.04936240230154,189.98683669269937,152.38584944464654,110.72439325378672,99.150143973649861,59.303990127501592,310.91896338956286,321.46853146851225,256.80090497733875,205.81283422458048,216.21554915671979,-8.0676388317556409,-8.0474454956807246,-7.0049115590289812,-8.528350473056193,-6.1184162895911101,0.0,0.0,0.0,0.0,0.0,81.769300699301382,81.81019744960912,82.511131221719538,81.7879884821063,83.762673796792456,0.0,0.0,0.0,0.0,0.0
bench press,504.1809954751854,621.05923488280746,637.74043603453947,565.16042780743896,502.79391197032487,111.32373508842171,76.033730974885742,43.106540518297315,57.741258741273811,94.828054298661527,180.17811600161184,156.92513368982523,151.88770053475568,138.02468120114099,129.98190045248677,-14.387679967091133,-10.485524475520908,-5.7404566022187229,-1.9015425750726578,-5.5283792677906565,0.0,0.0,0.0,0.0,0.0,75.185623200329474,78.72754422048834,82.648120115180049,83.228901686545811,77.625832990537717,0.0,0.0,0.0,0.0,0.0
bench press,427.79020979026325,513.6125051419566,521.35911147673949,452.06910736315297,341.27025915256945,86.165364047709787,85.319621554907499,66.188811188797345,47.178527354988326,40.099958864661346,145.94199917727855,98.654463183858397,100.5845331139499,126.45742492802847,140.91814068283736,-13.061345125461811,-13.040386672151284,-14.313150966680746,-13.798194158783705,-15.637387906207019,0.0,0.0,0.0,0.0,0.0,73.791826408886266,74.739518716577578,73.773406005757806,71.652830111062613,68.538358700126253,0.0,0.0,0.0,0.0,0.0
bench press,402.81694775817238,503.30069930075342,569.06869600989398,547.22171945695402,424.91690662271276,70.14191690662328,49.692307692299849,48.034553681617453,70.337721102443453,93.966269025099706,107.14273961332481,131.98848210614835,156.9535170711691,139.6524064170942,117.54422048538621,-4.3498313451242989,-7.9543150966719933,-16.495985191281644,-14.255553270256289,-7.2724475524434729,0.0,0.0,0.0,0.0,0.0,81.054220485396328,78.861353352526194,70.926663924307931,69.41748663101562,71.55262854792403,0.0,0.0,0.0,0.0,0.0
bench press,863.15466886071454,1061.8239407651897,1091.5660222130414,941.98313451244508,778.58741258725229,119.42616207315987,31.470588235280317,43.431509666880316,254.55080213924504,632.84985602657423,435.22706705056993,435.68325791862731,653.97079391213003,900.15590292075979,1061.7116412999258,-6.0246359522820212,-13.638922254221788,-23.375376388322699,-25.798461538459524,-18.812102015626774,0.0,0.0,0.0,0.0,0.0,83.270090497737485,72.863294940346748,62.566717400241515,61.474792266559319,67.032694364462415,0.0,0.0,0.0,0.0,0.0
bench press,814.05635540943592,966.62278897582291,1055.3364870423893,1027.1896338954566,889.9095022623269,53.036199095035059,72.568490333205588,81.823529411764824,71.125874125864343,51.974084738775694,255.47552447554608,289.49691484986261,275.89222542162219,237.03661044834462,189.80049362399467,-6.0375606746178523,-15.731283422466111,-24.206783216785372,-19.449835458651904,-5.0685602632605518,0.0,0.0,0.0,0.0,0.0,81.997457836282592,76.76167009460498,64.196380090491232,59.154179350063302,68.512369395315673,0.0,0.0,0.0,0.0,0.0
bench press,411.74619498159007,777.81859317175179,1091.1744138215645,1080.1633072809345,979.07363225010147,110.82640888520967,82.271493212654804,70.862607980249123,68.320032908265844,68.469354175235793,142.09749074452543,124.5944055943846,88.459893048109663,64.659810777464088,105.54298642538407,4.3772151378046154,6.7367914438519865,9.8802385849462393,12.509991772931873,6.5421925133628287,0.0,0.0,0.0,0.0,0.0,84.513368983956425,82.750337309747707,79.691164129986007,80.008194158782715,80.854298642534587,0.0,0.0,0.0,0.0,0.0
bench press,925.42451665986607,1030.659399424138,1046.197038255857,1010.3101604278055,1024.7161661867531,113.31921020156121,120.80337309748916,103.65775401069097,114.35623200330066,130.91608391609842,140.73632250103731,134.78280542985618,111.36980666391474,114.10160427808253,132.65569724394285,20.439276018097392,17.740826820235434,8.6379391197011284,11.69988482106211,13.896939531057381,0.0,0.0,0.0,0.0,0.0,69.287564788155109,72.092064993832707,79.819387083507351,79.96183463595186,76.104319210199208,0.0,0.0,0.0,0.0,0.0
