_exercise,emg_chest_1,emg_chest_2,emg_chest_3,emg_chest_4,emg_forearm_1,emg_forearm_2,emg_forearm_3,emg_forearm_4,emg_upper_arm_1,emg_upper_arm_2,emg_upper_arm_3,emg_upper_arm_4,pitch_forearm_1,pitch_forearm_2,pitch_forearm_3,pitch_forearm_4,pitch_upper_arm_1,pitch_upper_arm_2,pitch_upper_arm_3,pitch_upper_arm_4,roll_forearm_1,roll_forearm_2,roll_forearm_3,roll_forearm_4,roll_upper_arm_1,roll_upper_arm_2,roll_upper_arm_3,roll_upper_arm_4
pushup,904.3887289181705,805.88235294123672,908.91649526934827,959.8325791855724,96.642533936648377,107.22912381737427,103.49033319620587,102.8963389551685,671.14973262018259,162.59810777455499,318.75935828879551,264.5697243932288,-3.5965158371064998,-19.993961332785432,-17.846799670918905,-17.033994241052689,0.0,0.0,0.0,0.0,-85.56896750308259,-69.482044426161409,-71.759535170709967,-72.366795557383398,0.0,0.0,0.0,0.0
pushup,678.50061703008271,706.76429452910691,1029.3578774166917,1033.5532702591563,160.4590703414222,221.49156725629243,204.37104072398861,201.22788975726559,290.06581653644923,852.59029206100786,527.88893459464941,330.98436857261208,-16.858358700127621,-22.042418757705711,-10.350436034560092,-21.49099958863955,0.0,0.0,0.0,0.0,-70.213809132040979,-66.216273138632587,-78.157145207727751,-63.329169066224893,0.0,0.0,0.0,0.0
pushup,639.88276429463644,941.59358288775104,1021.3500617029994,1024.742081447964,225.93294940353468,297.12834224598822,164.78445084325082,211.68161250515195,287.59358288776394,855.82846565208808,413.26779103234429,500.79638009053349,-28.606799670917272,-14.717560674617136,-11.814792266558364,-28.412566844924044,0.0,0.0,0.0,0.0,-66.452262443437874,-73.861995063761483,-78.028811188810224,-63.330830933766592,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.3377211024255,1008.95392842448,926.54463183876726,74.067050596468334,118.17605923491443,191.4385026737686,71.059234882752676,226.12422871244544,235.0621143562667,274.47264500203363,108.3628136569052,-20.801127108188265,-11.988741258737651,-25.834656519954216,-9.0446853146833739,0.0,0.0,0.0,0.0,-60.742299465236776,-74.53768408062929,-61.592410530643257,-75.835261209381116,0.0,0.0,0.0,0.0
pushup,696.2858905800714,844.02632661461928,1038.6125051419099,1026.927601809954,362.40847387909326,346.34389140268229,148.0345536815604,90.379267791036924,193.82352941180952,234.83916083911532,224.12381735912453,243.95598519130897,-22.155030851502609,-22.324487865071362,-15.257453722749723,-23.224545454548736,0.0,0.0,0.0,0.0,-61.482192513367764,-61.472764294530712,-60.4355656108566,-71.303155080215546,0.0,0.0,0.0,0.0
pushup,758.18387494853084,939.37597696427031,1026.5993418346316,1018.456190867954,314.46482928835854,366.08309337722102,311.75689016862208,242.19415878239477,492.68654874541147,673.35088440979837,725.5923488274633,169.05018510899015,-10.73252159605004,-1.2837597696403593,-5.2953064582488816,-17.114315096671412,0.0,0.0,0.0,0.0,-69.142628547925156,-82.363981900452302,-76.268305224187472,-69.269440559435864,0.0,0.0,0.0,0.0
pushup,40.643356643379803,337.41382147291836,950.48704236922902,259.38543809122996,160.08309337735085,994.85314685324727,1014.0822706705047,1025.9716166186765,272.69066227911941,1036.0872069106561,348.50061702995691,732.28342246005366,-12.204220485407115,-40.154845742489329,-32.070522418756177,-27.151431509664157,0.0,0.0,0.0,0.0,-57.177293294932731,-53.23947758124428,-56.977256273139311,-61.349522830114729,0.0,0.0,0.0,0.0
pushup,430.05565610881604,822.55985191299953,981.66227889757158,1022.9999999999985,74.356026326628395,253.26779103255069,261.15055532706742,737.23735088441299,444.87206910731209,170.11641299869376,112.69354175239766,208.6232003290695,-25.208518305219627,-16.989222542159716,-9.0811476758575136,-37.597104072396718,0.0,0.0,0.0,0.0,-64.703842451665679,-63.138971616618704,-69.00700946112535,-50.507655285891182,0.0,0.0,0.0,0.0
pushup,887.59563965441464,890.72274784048329,1001.4269847799245,1022.9999999999985,584.94241053077019,916.47963800901653,487.49773755648778,395.4483751542088,582.04319210213225,950.77663512960544,848.44837515417453,695.37474290416776,-7.6774454956769933,-6.2747099958945123,-37.09943644590934,-34.641805841217554,0.0,0.0,0.0,0.0,-72.670703414232321,-62.970423693951545,-52.320995475111488,-52.22491155902933,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999998,979.68120115176191,947.63842040318548,913.79925956382749,223.02443438925252,401.63101604273351,597.58000822728263,940.4759358287705,798.95853558205658,-12.665824763470226,-9.0537556561053201,-10.292311805842832,-11.754849033316857,0.0,0.0,0.0,0.0,-58.955063759774085,-72.756647470174357,-67.348934594818076,-68.090069107355333,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999993,1022.9999999999985,1022.9999999999985,831.22274784000354,892.23406005727361,135.71493212663651,360.48416289596292,1026.8303167417757,1084.7619086795912,37.332373508747416,114.48868778279981,-18.255614973268329,-10.76596133278364,-6.3118593171510318,-17.660584121764906,0.0,0.0,0.0,0.0,-70.055559440558696,-68.002817770464773,-73.643648704239908,-63.765989304810844,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,472.48745372265103,415.55162484582803,958.56314273970236,1003.5318798848197,511.4648292882959,883.82188399848383,992.18675442200038,447.1308103659336,-19.754952694359492,-13.217186343066199,-4.1177293294971564,-11.496807897985139,0.0,0.0,0.0,0.0,-62.574508432745333,-56.999749074451302,-66.271522007408265,-68.264245166597206,0.0,0.0,0.0,0.0
pushup,1022.9999999999994,1022.9999999999993,1022.9999999999985,1022.9999999999985,529.41916906581889,304.73081036596415,547.64294529000699,322.84574249278938,1023.176264911199,1079.909255450279,262.13533525286755,636.70341423300874,-8.4982928835899756,-8.6263726861383105,-8.4743685726029732,-1.2746277252206792,0.0,0.0,0.0,0.0,-71.658027560669268,-71.365382969970014,-72.110806252571706,-75.395540929656732,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,1054.9362402303682,1027.641711229945,1056.5026737967676,572.01892225409892,281.69395310573418,764.51583710425018,1017.241053064576,1022.9999999999985,-26.380649938295228,-24.248033730975802,-35.376737967914856,-9.7711435623134832,0.0,0.0,0.0,0.0,-62.832464006583407,-65.647552447549586,-50.097786918965198,-62.506429452900598,0.0,0.0,0.0,0.0
pushup,140.35252982318724,655.45495680808688,1043.0152200740317,1022.9999999999985,359.80995475116538,514.82887700534184,364.76758535581064,660.0045248870573,690.37597696405362,551.22089675051109,995.22171945688967,251.19744960913152,-25.168412176062475,-28.134533113943917,-31.49336487042337,0.43030851501607759,0.0,0.0,0.0,0.0,-65.443208556146018,-57.493681612506627,-59.711530234466139,-62.181612505147235,0.0,0.0,0.0,0.0
pushup,236.39243109821035,769.10900863866652,979.64088852323914,1022.9999999999985,451.10366104488406,505.14685314681873,363.52283011101497,333.4483751544123,935.42081447957378,638.58905800070522,136.06088029613534,298.70012340613772,-29.035902920607402,-21.238494446734087,-21.839033319614256,-9.2727848621975486,0.0,0.0,0.0,0.0,-57.911818181819015,-62.598161250511801,-65.354319210206668,-78.333192102015275,0.0,0.0,0.0,0.0
